JPT,powiat,70+ lat,12-19 lat,20-39 lat,40-59 lat,60-69 lat,population,total_full,percent full,total_1d,nazwa,wojew,typ_p
JPT_0604082,hrubieszowski,900,88,566,991,775,9121,2572,"28,2",3320,Werbkowice,lubelskie,<20k
JPT_2208052,lęborski,384,77,443,770,475,6034,1618,"26,8",2149,Wicko,pomorskie,<20k
JPT_1003042,łaski,747,69,499,907,633,7272,2099,"28,9",2855,Widawa,łódzkie,<20k
JPT_3206092,gryfiński,380,77,401,671,511,5391,1494,"27,7",2040,Widuchowa,zachodniopomorskie,<20k
JPT_1413092,mławski,320,40,266,458,302,3996,985,"24,6",1386,Wieczfnia Kościelna,mazowieckie,<20k
JPT_2817083,szczycieński,352,51,359,650,439,6456,1367,"21,2",1851,Wielbark,warmińsko-mazurskie,<20k
JPT_3002083,czarnkowsko-trzcianecki,1049,216,1246,1883,1231,12155,4245,"34,9",5625,Wieleń,wielkopolskie,<20k
JPT_0408092,lipnowski,419,95,593,836,507,6712,1728,"25,7",2450,Wielgie,kujawsko-pomorskie,<20k
JPT_1012132,radomszczański,394,32,256,429,281,4510,1013,"22,5",1392,Wielgomłyny,łódzkie,<20k
JPT_3005053,grodziski (wielkopolskie),466,94,736,991,649,6935,1861,"26,8",2936,Wielichowo,wielkopolskie,<20k
JPT_1219053,wielicki,4396,1454,7938,10731,4806,61233,22332,"36,5",29325,Wieliczka,małopolskie,50k-100k
JPT_2813062,olecki,198,40,220,325,260,3197,807,"25,2",1043,Wieliczki,warmińsko-mazurskie,<20k
JPT_1408052,legionowski,976,408,2243,2904,1307,16053,5896,"36,7",7838,Wieliszew,mazowieckie,<20k
JPT_0415082,toruński,396,150,489,906,434,5278,1849,35,2375,Wielka Nieszawka,kujawsko-pomorskie,<20k
JPT_1206152,krakowski,890,346,1961,2616,1134,13162,5455,"41,4",6947,Wielka Wieś,małopolskie,<20k
JPT_1809082,lubaczowski,205,24,249,338,185,3777,867,23,1001,Wielkie Oczy,podkarpackie,<20k
JPT_1815052,ropczycko-sędziszowski,402,40,375,604,353,8094,1453,18,1774,Wielopole Skrzyńskie,podkarpackie,<20k
JPT_2405082,gliwicki,380,64,412,610,373,5821,1413,"24,3",1839,Wielowieś,śląskie,<20k
JPT_1017093,wieluński,3337,562,2942,4856,3452,31137,12996,"41,7",15149,Wieluń,łódzkie,20k-50k
JPT_1423082,przysuski,439,37,383,654,451,5256,1373,"26,1",1964,Wieniawa,mazowieckie,<20k
JPT_1218102,wadowicki,804,197,1226,1726,951,12504,3541,"28,3",4904,Wieprz,małopolskie,<20k
JPT_1018073,wieruszowski,1336,203,1403,2107,1277,14184,5175,"36,5",6326,Wieruszów,łódzkie,<20k
JPT_0603122,chełmski,371,44,336,517,395,5000,1375,"27,5",1663,Wierzbica,lubelskie,<20k
JPT_1425112,radomski,659,108,610,1153,809,9608,2537,"26,4",3339,Wierzbica,mazowieckie,<20k
JPT_3010132,koniński,493,106,551,932,564,7216,1689,"23,4",2646,Wierzbinek,wielkopolskie,<20k
JPT_1433092,węgrowski,279,27,211,349,274,2718,738,"27,2",1140,Wierzbno,mazowieckie,<20k
JPT_1017102,wieluński,603,107,643,995,559,6604,2346,"35,5",2907,Wierzchlas,łódzkie,<20k
JPT_1216112,tarnowski,744,131,776,1222,741,10793,2628,"24,3",3614,Wierzchosławice,małopolskie,<20k
JPT_3203052,drawski,389,83,385,610,475,4192,1503,"35,9",1942,Wierzchowo,zachodniopomorskie,<20k
JPT_1216122,tarnowski,283,21,181,372,254,3924,881,"22,5",1111,Wietrzychowice,małopolskie,<20k
JPT_3013062,leszczyński,260,42,194,362,228,3863,768,"19,9",1086,Wijewo,wielkopolskie,<20k
JPT_2402093,bielski (śląskie),1428,347,1953,2929,1529,17794,6061,"34,1",8186,Wilamowice,śląskie,<20k
JPT_2609082,sandomierski,338,40,278,465,348,3646,1175,"32,2",1469,Wilczyce,świętokrzyskie,<20k
JPT_3010142,koniński,464,86,501,814,520,6182,1694,"27,4",2385,Wilczyn,wielkopolskie,<20k
JPT_2802072,braniewski,225,51,209,325,257,2935,802,"27,3",1067,Wilczęta,warmińsko-mazurskie,<20k
JPT_1403132,garwoliński,461,67,493,783,427,5261,1545,"29,4",2231,Wilga,mazowieckie,<20k
JPT_2402102,bielski (śląskie),1262,296,1341,2085,1245,13382,4662,"34,8",6229,Wilkowice,śląskie,<20k
JPT_0607092,kraśnicki,400,44,376,569,404,5510,1617,"29,3",1793,Wilkołaz,lubelskie,<20k
JPT_1606052,namysłowski,280,88,316,584,384,4357,1290,"29,6",1652,Wilków,opolskie,<20k
JPT_0612072,opolski (lubelskie),398,53,296,514,375,4367,1217,"27,9",1636,Wilków,lubelskie,<20k
JPT_1424062,pułtuski,267,57,399,576,308,4101,1161,"28,3",1607,Winnica,mazowieckie,<20k
JPT_1438052,żyrardowski,694,135,782,1393,837,9853,2736,"27,8",3841,Wiskitki,mazowieckie,<20k
JPT_0220042,trzebnicki,730,255,1235,1900,1080,10624,4187,"39,4",5200,Wisznia Mała,dolnośląskie,<20k
JPT_0601182,bialski,419,62,335,516,394,4871,1457,"29,9",1726,Wisznice,lubelskie,<20k
JPT_2403031,cieszyński,902,120,755,1124,825,11007,2920,"26,5",3726,Wisła,śląskie,<20k
JPT_3003103,gnieźnieński,1113,246,1439,2167,1302,13512,4157,"30,8",6267,Witkowo,wielkopolskie,<20k
JPT_0801073,gorzowski,813,141,906,1610,1098,12778,3794,"29,7",4568,Witnica,lubuskie,<20k
JPT_1004082,łęczycki,338,43,307,496,347,3201,1196,"37,4",1531,Witonia,łódzkie,<20k
JPT_2007082,łomżyński,333,10,213,338,260,3946,903,"22,9",1154,Wizna,podlaskie,<20k
JPT_1417082,otwocki,923,378,1512,2431,1155,13330,4973,"37,3",6399,Wiązowna,mazowieckie,<20k
JPT_1804112,jarosławski,597,98,647,1145,745,11743,2807,"23,9",3232,Wiązownica,podkarpackie,<20k
JPT_0217053,strzeliński,544,118,580,947,627,7041,2053,"29,2",2816,Wiązów,dolnośląskie,<20k
JPT_0413043,sępoleński,1202,244,1238,1819,1239,13309,4843,"36,4",5742,Więcbork,kujawsko-pomorskie,<20k
JPT_0222022,wołowski,727,103,654,1057,740,8212,2770,"33,7",3281,Wińsko,dolnośląskie,<20k
JPT_2601083,buski,510,48,380,617,500,5420,1503,"27,7",2055,Wiślica,świętokrzyskie,<20k
JPT_1426112,siedlecki,257,26,290,496,289,5774,1040,18,1358,Wiśniew,mazowieckie,<20k
JPT_1413102,mławski,349,50,349,703,364,5196,1172,"22,6",1815,Wiśniewo,mazowieckie,<20k
JPT_1209092,myślenicki,388,85,588,853,518,7418,1838,"24,8",2432,Wiśniowa,małopolskie,<20k
JPT_1819052,strzyżowski,477,73,455,672,449,7988,1794,"22,5",2126,Wiśniowa,podkarpackie,<20k
JPT_2012092,suwalski,218,22,121,237,179,2311,700,"30,3",777,Wiżajny,podlaskie,<20k
JPT_0212053,lwówecki,370,46,306,521,486,4214,1360,"32,3",1729,Wleń,dolnośląskie,<20k
JPT_1426122,siedlecki,320,38,220,393,298,4382,896,"20,4",1269,Wodynie,mazowieckie,<20k
JPT_1003052,łaski,299,46,304,504,320,3496,1141,"32,6",1473,Wodzierady,łódzkie,<20k
JPT_2602092,jędrzejowski,822,121,608,953,716,6893,2209,32,3220,Wodzisław,świętokrzyskie,<20k
JPT_2415041,wodzisławski,4877,848,3939,6748,3881,47576,16258,"34,2",20294,Wodzisław Śląski,śląskie,20k-50k
JPT_0615082,radzyński,553,65,332,592,506,6501,1635,"25,1",2048,Wohyń,lubelskie,<20k
JPT_1807092,krośnieński (podkarpackie),601,78,503,893,606,9360,2254,"24,1",2681,Wojaszówka,podkarpackie,<20k
JPT_2606082,opatowski,329,47,276,423,335,3988,1044,"26,2",1410,Wojciechowice,świętokrzyskie,<20k
JPT_0609132,lubelski,517,57,459,839,475,5957,1994,"33,5",2347,Wojciechów,lubelskie,<20k
JPT_0611102,łukowski,406,33,290,511,323,6828,1180,"17,3",1563,Wojcieszków,lubelskie,<20k
JPT_0226011,złotoryjski,328,45,287,475,386,3572,1147,"32,1",1521,Wojcieszów,dolnośląskie,<20k
JPT_2401031,będziński,923,158,929,1529,998,8877,3763,"42,4",4537,Wojkowice,śląskie,<20k
JPT_1216133,tarnowski,874,161,1032,1443,852,13340,3254,"24,4",4362,Wojnicz,małopolskie,<20k
JPT_0603132,chełmski,326,20,215,377,315,3716,973,"26,2",1253,Wojsławice,lubelskie,<20k
JPT_1010102,piotrkowski,970,142,970,1571,858,11981,3175,"26,5",4511,Wola Krzysztoporska,łódzkie,<20k
JPT_0611112,łukowski,376,25,304,483,336,4584,1161,"25,3",1524,Wola Mysłowska,lubelskie,<20k
JPT_0619072,włodawski,363,33,234,487,338,3817,1195,"31,3",1455,Wola Uhruska,lubelskie,<20k
JPT_1425122,radomski,493,92,644,956,573,8894,1990,"22,4",2758,Wolanów,mazowieckie,<20k
JPT_1212073,olkuski,2158,363,2291,3527,2096,22614,8198,"36,3",10435,Wolbrom,małopolskie,20k-50k
JPT_1010113,piotrkowski,661,104,654,1073,668,7836,2395,"30,6",3160,Wolbórz,łódzkie,<20k
JPT_3207063,kamieński,1086,208,957,1605,1405,12081,3830,"31,7",5261,Wolin,zachodniopomorskie,<20k
JPT_3029033,wolsztyński,2716,615,3369,4781,2657,30517,10665,"34,9",14138,Wolsztyn,wielkopolskie,20k-50k
JPT_1604043,kluczborski,1131,175,936,1484,1084,13329,3791,"28,4",4810,Wołczyn,opolskie,<20k
JPT_1434123,wołomiński,4772,1089,5377,8248,4639,51726,18593,"35,9",24125,Wołomin,mazowieckie,50k-100k
JPT_0222033,wołowski,2050,322,1889,3018,2144,22318,7740,"34,7",9423,Wołów,dolnośląskie,20k-50k
JPT_2407083,lubliniecki,799,170,788,1256,735,9568,2935,"30,7",3748,Woźniki,śląskie,<20k
JPT_0264000,Wrocław,76097,15273,124339,108418,61483,641928,320436,"49,9",385610,Wrocław,dolnośląskie,>100k
JPT_3024083,szamotulski,1873,466,3287,3743,2010,19081,7391,"38,7",11379,Wronki,wielkopolskie,<20k
JPT_3030053,wrzesiński,4250,973,5604,7501,4314,47425,15602,"32,9",22642,Września,wielkopolskie,20k-50k
JPT_1014102,sieradzki,564,73,428,776,495,6063,1688,"27,8",2336,Wróblew,łódzkie,<20k
JPT_2406092,kłobucki,1434,232,1507,2482,1414,17861,5264,"29,5",7069,Wręczyca Wielka,śląskie,<20k
JPT_0812033,wschowski,1799,277,1610,2506,1878,20955,6136,"29,3",8070,Wschowa,lubuskie,20k-50k
JPT_2806102,giżycki,468,43,349,626,513,6176,1547,25,1999,Wydminy,warmińsko-mazurskie,<20k
JPT_0810082,żagański,166,22,198,297,227,2218,759,"34,2",910,Wymiarki,lubuskie,<20k
JPT_2408052,mikołowski,554,269,1059,1549,623,8600,3262,"37,9",4054,Wyry,śląskie,<20k
JPT_0619082,włodawski,210,30,164,332,246,2529,843,"33,3",982,Wyryki,lubelskie,<20k
JPT_3019083,pilski,1048,204,1167,1905,1298,13835,3836,"27,7",5622,Wyrzysk,wielkopolskie,<20k
JPT_3019093,pilski,437,85,482,767,620,6521,1511,"23,2",2391,Wysoka,wielkopolskie,<20k
JPT_0609152,lubelski,448,18,204,419,315,4353,1262,29,1404,Wysokie,lubelskie,<20k
JPT_2013011,wysokomazowiecki,771,137,815,1244,935,9336,3447,"36,9",3902,Wysokie Mazowieckie,podlaskie,<20k
JPT_2003082,bielski (podlaskie),498,61,227,400,316,4302,1246,29,1502,Wyszki,podlaskie,<20k
JPT_1435053,wyszkowski,3157,608,3666,5798,3555,39708,12738,"32,1",16784,Wyszków,mazowieckie,20k-50k
JPT_1419153,płocki,526,78,428,758,521,5532,1796,"32,5",2311,Wyszogród,mazowieckie,<20k
JPT_1401063,białobrzeski,205,48,270,397,233,2767,821,"29,7",1153,Wyśmierzyce,mazowieckie,<20k
JPT_0609142,lubelski,663,274,1199,1955,729,12746,3926,"30,8",4820,Wólka,lubelskie,<20k
JPT_0417011,wąbrzeski,1401,235,1199,2139,1370,13400,5023,"37,5",6344,Wąbrzeźno,kujawsko-pomorskie,<20k
JPT_2611053,starachowicki,708,90,493,852,633,6739,2087,31,2776,Wąchock,świętokrzyskie,<20k
JPT_0205062,jaworski,341,61,307,532,377,3888,1238,"31,8",1618,Wądroże Wielkie,dolnośląskie,<20k
JPT_3028011,wągrowiecki,2348,536,2688,4111,2483,25607,9145,"35,7",12166,Wągrowiec,wielkopolskie,20k-50k
JPT_0412062,rypiński,295,68,356,454,324,3953,998,"25,2",1497,Wąpielsk,kujawsko-pomorskie,<20k
JPT_1416102,ostrowski (mazowieckie),383,47,278,464,286,4238,1056,"24,9",1458,Wąsewo,mazowieckie,<20k
JPT_2004062,grajewski,248,11,125,260,212,3556,636,"17,9",856,Wąsosz,podlaskie,<20k
JPT_0204043,górowski,583,138,548,936,673,7064,2069,"29,3",2878,Wąsosz,dolnośląskie,<20k
JPT_0614102,puławski,398,55,342,616,403,4569,1519,"33,2",1814,Wąwolnica,lubelskie,<20k
JPT_2417152,żywiecki,1083,193,1342,1997,1193,15040,4044,"26,9",5808,Węgierska Górka,śląskie,<20k
JPT_0225063,zgorzelecki,642,64,520,865,741,8205,2227,"27,1",2832,Węgliniec,dolnośląskie,<20k
JPT_2819033,węgorzewski,1605,252,1617,2506,1806,16443,6410,39,7786,Węgorzewo,warmińsko-mazurskie,<20k
JPT_3218053,łobeski,553,93,484,857,560,6856,2004,"29,2",2547,Węgorzyno,zachodniopomorskie,<20k
JPT_1433011,węgrowski,1249,189,1178,1837,1219,12452,4253,"34,2",5672,Węgrów,mazowieckie,<20k
JPT_2211043,pucki,1316,311,1810,2554,1606,15293,5863,"38,3",7597,Władysławowo,pomorskie,<20k
JPT_3027092,turecki,540,109,750,1162,633,8088,2011,"24,9",3194,Władysławów,wielkopolskie,<20k
JPT_0464000,Włocławek,12168,1769,8809,15835,11374,108561,39073,36,49955,Włocławek,kujawsko-pomorskie,>100k
JPT_0418132,włocławski,477,138,656,1133,618,7365,2147,"29,2",3022,Włocławek,kujawsko-pomorskie,<20k
JPT_0619011,włodawski,1363,238,1096,1904,1440,12915,5256,"40,7",6041,Włodawa,lubelskie,<20k
JPT_2416092,zawierciański,514,93,448,880,556,5203,1907,"36,7",2491,Włodowice,śląskie,<20k
JPT_3013072,leszczyński,666,111,767,1166,661,9754,2386,"24,5",3371,Włoszakowice,wielkopolskie,<20k
JPT_2613063,włoszczowski,1805,244,1651,2676,1796,19132,6169,"32,2",8172,Włoszczowa,świętokrzyskie,<20k
JPT_1206162,krakowski,2243,734,3625,5113,2413,27065,11027,"40,7",14128,Zabierzów,małopolskie,20k-50k
JPT_1435062,wyszkowski,414,70,524,810,488,6011,1766,"29,4",2306,Zabrodzie,mazowieckie,<20k
JPT_2478000,Zabrze,14719,2926,16171,23953,14293,170924,58406,"34,2",72062,Zabrze,śląskie,>100k
JPT_0809092,zielonogórski,280,96,479,819,412,4409,1634,"37,1",2086,Zabór,lubuskie,<20k
JPT_2002143,białostocki,640,101,617,1103,658,9386,2659,"28,3",3119,Zabłudów,podlaskie,<20k
JPT_1011062,poddębicki,515,44,348,632,425,4936,1497,"30,3",1964,Zadzim,łódzkie,<20k
JPT_2604192,kielecki,1064,172,1112,1732,1142,12917,3945,"30,5",5222,Zagnańsk,świętokrzyskie,<20k
JPT_0226052,złotoryjski,475,77,483,720,561,5206,1786,"34,3",2316,Zagrodno,dolnośląskie,<20k
JPT_1817073,sanocki,887,117,699,1277,889,13072,3309,"25,3",3869,Zagórz,podkarpackie,<20k
JPT_3023083,słupecki,664,134,765,1232,729,8878,2181,"24,6",3524,Zagórów,wielkopolskie,<20k
JPT_1216143,tarnowski,747,72,715,1137,712,12536,2472,"19,7",3383,Zakliczyn,małopolskie,<20k
JPT_1818053,stalowowolski,679,55,528,944,680,8497,2213,26,2886,Zaklików,podkarpackie,<20k
JPT_1217011,tatrzański,2514,389,2348,3292,2285,26846,8589,32,10828,Zakopane,małopolskie,20k-50k
JPT_1414063,nowodworski (mazowieckie),457,96,701,958,635,5986,2163,"36,1",2847,Zakroczym,mazowieckie,<20k
JPT_0609162,lubelski,295,27,182,290,235,2852,884,31,1029,Zakrzew,lubelskie,<20k
JPT_1425132,radomski,659,183,997,1655,846,13308,3233,"24,3",4340,Zakrzew,mazowieckie,<20k
JPT_0401092,aleksandrowski,308,82,374,543,322,3480,1163,"33,4",1629,Zakrzewo,kujawsko-pomorskie,<20k
JPT_3031072,złotowski,290,65,345,527,369,4880,1138,"23,3",1596,Zakrzewo,wielkopolskie,<20k
JPT_0607102,kraśnicki,510,43,318,541,442,6404,1515,"23,7",1854,Zakrzówek,lubelskie,<20k
JPT_0601192,bialski,306,29,280,468,283,4378,1053,"24,1",1366,Zalesie,lubelskie,<20k
JPT_1818062,stalowowolski,677,79,551,1029,668,11024,2447,"22,2",3004,Zaleszany,podkarpackie,<20k
JPT_2807073,iławski,499,65,472,799,627,6699,1818,"27,1",2462,Zalewo,warmińsko-mazurskie,<20k
JPT_2014011,zambrowski,1776,191,1539,2322,1789,21921,6313,"28,8",7617,Zambrów,podlaskie,20k-50k
JPT_0664000,Zamość,6113,839,4970,7898,6698,62785,22802,"36,3",26518,Zamość,lubelskie,50k-100k
JPT_0620142,zamojski,1512,253,1803,3046,1725,23212,6821,"29,4",8339,Zamość,lubelskie,20k-50k
JPT_3025052,średzki (wielkopolskie),543,142,810,1150,625,6948,2318,"33,4",3270,Zaniemyśl,wielkopolskie,<20k
JPT_1019032,zduńskowolski,336,64,400,636,428,5243,1340,"25,6",1864,Zapolice,łódzkie,<20k
JPT_1817082,sanocki,695,64,519,863,608,9240,2366,"25,6",2749,Zarszyn,podkarpackie,<20k
JPT_1814092,przeworski,391,39,367,601,424,7211,1609,"22,3",1822,Zarzecze,podkarpackie,<20k
JPT_1416112,ostrowski (mazowieckie),308,52,248,453,262,3598,1016,"28,2",1323,Zaręby Kościelne,mazowieckie,<20k
JPT_1213093,oświęcimski,816,127,1030,1546,835,9231,3336,"36,1",4354,Zator,małopolskie,<20k
JPT_1424072,pułtuski,355,57,432,671,353,4828,1221,"25,3",1868,Zatory,mazowieckie,<20k
JPT_2002152,białostocki,192,10,99,223,150,2686,540,"20,1",674,Zawady,podlaskie,<20k
JPT_1611073,strzelecki,909,130,777,1127,751,11206,2894,"25,8",3694,Zawadzkie,opolskie,<20k
JPT_2609093,sandomierski,497,91,402,658,502,4328,1723,"39,8",2150,Zawichost,świętokrzyskie,<20k
JPT_1427072,sierpecki,475,65,510,797,458,6513,1631,25,2305,Zawidz,mazowieckie,<20k
JPT_0225011,zgorzelecki,368,59,256,527,392,4132,1247,"30,2",1602,Zawidów,dolnośląskie,<20k
JPT_2416021,zawierciański,5676,798,4285,7731,5238,48703,18753,"38,5",23728,Zawiercie,śląskie,20k-50k
JPT_1215082,suski,727,131,804,1223,689,9039,2659,"29,4",3574,Zawoja,małopolskie,<20k
JPT_0220052,trzebnicki,413,65,518,809,516,5913,1776,30,2321,Zawonia,dolnośląskie,<20k
JPT_1420122,płoński,411,67,505,734,470,5652,1640,29,2187,Załuski,mazowieckie,<20k
JPT_0402102,brodnicki,355,96,442,699,476,4873,1393,"28,6",2068,Zbiczno,kujawsko-pomorskie,<20k
JPT_2213132,starogardzki,568,124,857,1152,717,11959,2344,"19,6",3418,Zblewo,pomorskie,<20k
JPT_2413092,tarnogórski,1187,327,1615,2563,1273,16385,5575,34,6965,Zbrosławice,śląskie,<20k
JPT_1426132,siedlecki,604,63,466,844,521,10053,1825,"18,2",2498,Zbuczyn,mazowieckie,<20k
JPT_2007092,łomżyński,248,34,214,412,208,4169,929,"22,3",1116,Zbójna,podlaskie,<20k
JPT_0405062,golubsko-dobrzyński,345,57,392,547,332,4382,1098,"25,1",1673,Zbójno,kujawsko-pomorskie,<20k
JPT_0808063,świebodziński,701,166,779,1219,866,8273,2759,"33,3",3732,Zbąszynek,lubuskie,<20k
JPT_3015063,nowotomyski,1060,176,1133,1747,1034,13804,3501,"25,4",5150,Zbąszyń,wielkopolskie,<20k
JPT_3012063,krotoszyński,551,119,765,980,638,7558,2201,"29,1",3053,Zduny,wielkopolskie,<20k
JPT_1005102,łowicki,725,70,556,842,560,5672,2198,"38,8",2753,Zduny,łódzkie,<20k
JPT_1019011,zduńskowolski,4409,614,3298,5454,4223,41288,13868,"33,6",17998,Zduńska Wola,łódzkie,20k-50k
JPT_1605053,krapkowicki,1178,224,1105,1858,1386,15516,4891,"31,5",5751,Zdzieszowice,opolskie,<20k
JPT_2403122,cieszyński,1171,251,1175,2013,1114,13220,4277,"32,4",5724,Zebrzydowice,śląskie,<20k
JPT_1001083,bełchatowski,1273,142,890,1643,1241,14876,4356,"29,3",5189,Zelów,łódzkie,<20k
JPT_1215092,suski,473,76,577,791,448,5611,1627,29,2365,Zembrzyce,małopolskie,<20k
JPT_1020031,zgierski,6713,1240,5786,9416,5802,55673,23754,"42,7",28957,Zgierz,łódzkie,50k-100k
JPT_0225021,zgorzelecki,3696,384,2111,4025,3070,29810,10720,36,13286,Zgorzelec,dolnośląskie,20k-50k
JPT_0862000,Zielona Góra,15595,3389,16638,23386,14417,140892,61137,"43,4",73425,Zielona Góra,lubuskie,>100k
JPT_1434041,wołomiński,1925,493,2150,3265,1520,17486,7337,42,9353,Zielonka,mazowieckie,<20k
JPT_1206172,krakowski,1709,864,3604,5025,1940,23690,10190,43,13142,Zielonki,małopolskie,20k-50k
JPT_0224063,ząbkowicki,1667,227,1229,2002,1637,16768,5251,"31,3",6762,Ziębice,dolnośląskie,<20k
JPT_0806052,strzelecko-drezdenecki,325,83,377,638,383,4307,1430,"33,2",1806,Zwierzyn,lubuskie,<20k
JPT_0620153,zamojski,590,79,395,662,572,6599,1839,"27,9",2298,Zwierzyniec,lubelskie,<20k
JPT_1436053,zwoleński,1224,147,1038,1688,1228,15025,4012,"26,7",5325,Zwoleń,mazowieckie,<20k
JPT_1434031,wołomiński,2168,1106,6071,7557,2285,38546,14982,"38,9",19187,Ząbki,mazowieckie,20k-50k
JPT_0224053,ząbkowicki,2302,302,1721,2823,2154,21405,7418,"34,7",9302,Ząbkowice Śląskie,dolnośląskie,20k-50k
JPT_1608072,oleski,234,16,221,311,194,3609,832,"23,1",976,Zębowice,opolskie,<20k
JPT_0415092,toruński,854,432,1601,2634,1213,14675,5091,"34,7",6734,Zławieś Wielka,kujawsko-pomorskie,<20k
JPT_3203063,drawski,1510,211,1290,1989,1651,16212,5274,"32,5",6651,Złocieniec,zachodniopomorskie,<20k
JPT_1014113,sieradzki,639,77,598,959,529,7131,2113,"29,6",2802,Złoczew,łódzkie,<20k
JPT_2608052,pińczowski,550,52,355,563,398,4436,1478,"33,3",1918,Złota,świętokrzyskie,<20k
JPT_0407092,inowrocławski,695,141,895,1440,855,9175,2903,"31,6",4026,Złotniki Kujawskie,kujawsko-pomorskie,<20k
JPT_0226021,złotoryjski,1667,287,1369,2233,1821,15273,6333,"41,5",7377,Złotoryja,dolnośląskie,<20k
JPT_0224073,ząbkowicki,413,45,243,441,448,4410,1284,"29,1",1590,Złoty Stok,dolnośląskie,<20k
JPT_3031011,złotowski,1776,328,1654,2488,1903,18437,6036,"32,7",8149,Złotów,wielkopolskie,<20k
JPT_2607043,ostrowiecki,689,85,417,867,633,7284,2094,"28,7",2691,Ćmielów,świętokrzyskie,<20k
JPT_0419043,żniński,707,169,905,1295,878,10343,2684,"25,9",3954,Łabiszyn,kujawsko-pomorskie,<20k
JPT_1210082,nowosądecki,221,67,424,606,282,6115,1186,"19,4",1600,Łabowa,małopolskie,<20k
JPT_0620052,zamojski,420,56,427,630,415,6190,1544,"24,9",1948,Łabunie,lubelskie,<20k
JPT_1012092,radomszczański,376,53,321,612,380,4766,1337,"28,1",1742,Ładzice,łódzkie,<20k
JPT_0202062,dzierżoniowski,627,78,558,903,706,7437,2192,"29,5",2872,Łagiewniki,dolnośląskie,<20k
JPT_2604073,kielecki,474,46,428,735,456,6812,1555,"22,8",2139,Łagów,świętokrzyskie,<20k
JPT_0808022,świebodziński,436,57,383,606,477,4907,1594,"32,5",1959,Łagów,lubuskie,<20k
JPT_1607042,nyski,680,97,538,892,622,7388,2368,"32,1",2829,Łambinowice,opolskie,<20k
JPT_1002072,kutnowski,179,25,193,315,190,2425,689,"28,4",902,Łanięta,łódzkie,<20k
JPT_1201052,bocheński,474,119,769,1062,582,8197,2078,"25,4",3006,Łapanów,małopolskie,<20k
JPT_1211082,nowotarski,586,91,616,931,530,9355,1879,"20,1",2754,Łapsze Niżne,małopolskie,<20k
JPT_2002063,białostocki,1883,179,1436,2195,1905,21653,6621,"30,6",7598,Łapy,podlaskie,20k-50k
JPT_0406033,grudziądzki,610,128,684,1115,669,7778,2524,"32,5",3206,Łasin,kujawsko-pomorskie,<20k
JPT_1003023,łaski,2608,448,2433,3981,2770,27530,9962,"36,2",12240,Łask,łódzkie,20k-50k
JPT_1403021,garwoliński,415,93,544,771,483,4809,1891,"39,3",2306,Łaskarzew,mazowieckie,<20k
JPT_0618063,tomaszowski (lubelskie),583,48,335,629,513,5915,1592,"26,9",2108,Łaszczów,lubelskie,<20k
JPT_0612042,opolski (lubelskie),402,40,269,486,415,4862,1249,"25,7",1612,Łaziska,lubelskie,<20k
JPT_2408011,mikołowski,1838,501,2520,3557,2058,22130,8142,"36,8",10474,Łaziska Górne,śląskie,20k-50k
JPT_2416053,zawierciański,1505,266,1350,2475,1652,15851,5863,37,7248,Łazy,śląskie,<20k
JPT_1810011,łańcucki,1882,289,1732,2387,1588,17675,7056,"39,9",7878,Łańcut,podkarpackie,<20k
JPT_2208021,lęborski,403,78,339,551,482,3541,1533,"43,3",1853,Łeba,pomorskie,<20k
JPT_3218023,łobeski,1281,265,1133,1867,1572,13815,5022,"36,4",6118,Łobez,zachodniopomorskie,<20k
JPT_3019043,pilski,697,104,738,1222,847,9468,2640,"27,9",3608,Łobżenica,wielkopolskie,<20k
JPT_1433053,węgrowski,1316,215,1357,2310,1351,17873,4748,"26,6",6549,Łochów,mazowieckie,<20k
JPT_2417082,żywiecki,1071,286,1528,2262,1266,14637,4597,"31,4",6413,Łodygowice,śląskie,<20k
JPT_0601092,bialski,418,51,365,553,306,4878,1460,"29,9",1693,Łomazy,lubelskie,<20k
JPT_1432053,warszawski zachodni,2419,1150,3897,5971,2611,27705,13031,47,16048,Łomianki,mazowieckie,20k-50k
